Artist,Track,SpotifyID,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Key_mode_Ratio,duration_ms,billboard_hit
Jeremih,Imma Star (Everywhere We Are),1QOxGqu6VTjx58nslWBFVW,0.66,0.361,-10.418,0.089,0.438,0.0,0.39,0.604,148.073,6.0,261373,1
John Mayer,Who Says,0HLWvLKQWpFdPhgk6ym58n,0.584,0.509,-13.109,0.0287,0.267,0.00252,0.36,0.367,90.457,2.0,175480,1
Foo Fighters,Wheels,3KsatAMRt1a7iryhWt5I8U,0.426,0.792,-4.709,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,9.0,278213,1
Trace Adkins,All I Ask For Anymore,5ibdbHuXR3JAZj9KXgakr9,0.49,0.443,-6.493,0.029,0.133,1.98e-05,0.0902,0.279,129.786,2.0,237213,1
Shakira,She Wolf,4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,-7.448,0.0444,0.289,0.0138,0.225,0.868,121.983,7.0,188867,1
Mariah Carey,Obsessed,3IcIIZMMS7UArJJPtEHXG8,0.742,0.468,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,0.0,242200,1
Adam Lambert,For Your Entertainment,0BmT0BVnYYggf7V4NCtx2B,0.654,0.872,-3.824,0.11,0.0411,0.0,0.0808,0.612,130.023,1.0,215160,1
Susan Boyle,I Dreamed A Dream,1uenbEVPd129TmVPXyn9Lv,0.286,0.378,-8.752,0.0382,0.803,0.000518,0.107,0.113,69.316,10.0,190560,1
Glee Cast,True Colors,7mSADMHSbGcgeYIcF26dPZ,0.611,0.387,-7.949,0.0242,0.118,0.0,0.213,0.335,85.978,2.0,214000,1
Glee Cast,Imagine,6HdCtI8eBY4C04X1QUiqFu,0.533,0.237,-11.548,0.0272,0.819,3.77e-06,0.0905,0.229,76.976,2.0,143427,1
Lady Gaga,Speechless,1pWZZfszgiDVIzbQLs50Cy,0.386,0.697,-4.182,0.0383,0.436,0.0,0.337,0.407,145.091,0.0,270827,1
Bon Jovi,We Weren't Born To Follow,6tVwi09OwB7zVYV0NUajeP,0.5,0.847,-4.222,0.0417,0.00125,0.0,0.0875,0.716,125.964,11.0,243493,1
Susan Boyle,Wild Horses,70rEifmDizVTzvvuUMEITz,0.23,0.152,-13.992,0.0353,0.911,0.00493,0.122,0.116,89.475,8.0,293267,1
Pitbull,Hotel Room Service,6Rb0ptOEjBjPPQUlQtQGbL,0.851,0.629,-8.385,0.175,0.00705,0.000372,0.0746,0.789,125.984,1.0,237640,1
Glee Cast,Lean On Me,5uir0D2kSUtWug1kK8HUkb,0.385,0.682,-6.358,0.079,0.642,0.0,0.314,0.488,172.255,9.0,257240,1
Glee Cast,Defying Gravity,0GtFgR54C5c6JMR998K6NT,0.385,0.545,-6.0,0.0318,0.476,0.0,0.112,0.546,152.525,1.0,141667,1
Glee Cast,Endless Love,12SUwAYy47C6lpCbBOxoEk,0.239,0.471,-7.593,0.0306,0.763,3.31e-05,0.106,0.151,86.812,10.0,262827,1
Justin Bieber,Down To Earth,1q9pBaYcydq7LyYwD8SEBs,0.543,0.718,-4.795,0.0268,0.432,0.0,0.437,0.155,82.003,2.0,245760,1
Yo Gotti,5 Star,6N9wsG0HYEpGEr0Ihgbz5r,0.715,0.809,-5.598,0.205,0.0607,0.0,0.352,0.636,76.493,9.0,247440,1
Keith Urban,Only You Can Love Me This Way,1ddEJFVOCOjNqh19FTQAsX,0.566,0.429,-9.478,0.0286,0.457,3.38e-05,0.173,0.325,147.957,2.0,247680,1
Brad Paisley,Welcome To The Future,2qfGMqnRjiE4opZ4cBT65F,0.516,0.86,-5.856,0.0319,0.0327,0.000131,0.162,0.43,141.702,7.0,351453,1
Justin Bieber,Bigger,0ffOWJVrYmtKcmQJbPWuhc,0.78,0.733,-2.851,0.112,0.166,0.0,0.341,0.895,104.086,0.0,197800,1
50 Cent,The Invitation,5eIDmPLBMXvayzvf2Bt45Z,0.41,0.941,-2.584,0.523,0.0332,0.0,0.0701,0.467,85.707,0.0,174467,1
Boys Like Girls,Love Drunk,20X9OeC606XNwEtDBOym5u,0.44,0.976,-3.17,0.141,0.00177,3.39e-06,0.16,0.412,150.005,10.0,226707,1
Justin Bieber,Favorite Girl,4nTjkWK590oBDcnIxTr1mI,0.581,0.681,-4.469,0.0435,0.0472,0.0,0.104,0.634,176.034,7.0,256800,1
Anya Marina,Whatever You Like,5qX2ZJoLEyFCTAdaCqUo7s,0.663,0.643,-4.383,0.0316,0.535,0.0,0.308,0.368,121.97,5.0,228907,1
Taylor Swift,Jump Then Fall,08gavXombT6KR0af88i9tA,0.618,0.687,-5.737,0.0271,0.111,0.0,0.0693,0.82,79.991,2.0,237067,1
Toby Keith,American Ride,0gjqyr5z7poniYymKRwsCN,0.519,0.907,-2.681,0.0665,0.0829,1.57e-06,0.325,0.794,174.085,9.0,165693,1
Timbaland Featuring The Fray & Esthero,Undertow,3gVDntrSjxw2GzBma5M9nG,0.646,0.649,-6.386,0.031,0.242,0.00597,0.118,0.591,109.987,2.0,261533,1
Green Day,21 Guns,64yrDBpcdwEdNY9loyEGbX,0.268,0.742,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,5.0,321093,1
Taylor Swift,Untouchable,2IZ00ed83ygPIiacYScWUE,0.419,0.454,-6.809,0.0335,0.0583,3.78e-06,0.0974,0.288,200.017,5.0,311040,1
Taylor Swift,The Other Side Of The Door,0xvsgzM8AtBtRHZm5rav8A,0.476,0.816,-4.279,0.0347,0.169,0.0,0.238,0.469,163.847,4.0,237600,1
Taylor Swift,Forever & Always,47HtKpfzpAt8rQjjXWotFj,0.608,0.821,-4.985,0.0576,0.0752,0.0,0.11,0.544,128.042,10.0,225320,1
Taylor Swift,Superstar,14Bljc3pOOG0xQX3wqhLN9,0.61,0.531,-6.123,0.0239,0.367,0.0,0.351,0.228,85.979,2.0,261453,1
Taylor Swift,Come In With The Rain,4pl5zcqCv4vc3cB7M4MZ6f,0.527,0.475,-6.205,0.0258,0.0868,4.34e-06,0.248,0.224,143.962,2.0,238107,1
LMFAO,La La La,2sPva3d85R7yKf60y7QZpD,0.607,0.807,-6.548,0.126,0.0067,1.18e-06,0.251,0.565,128.046,0.0,210560,1
Pleasure P,Under,48TPQWN8wy8vgJ0rKWM0z3,0.675,0.678,-7.151,0.0625,0.202,1.49e-06,0.144,0.474,119.986,0.0,231160,1
Chamillionaire,Good Morning,2VkD1v3tYy51yHdalZzEgJ,0.701,0.822,-4.181,0.0738,0.0541,0.0,0.157,0.392,88.025,5.0,212520,1
Glee Cast,Sweet Caroline,00dhuugTq7XaBohK71vN48,0.63,0.449,-7.127,0.0337,0.07,6.91e-05,0.0792,0.638,124.035,11.0,118133,1
Pitbull,I Know You Want Me (Calle Ocho),13plQdOoWSSXPRUSZc5FuM,0.817,0.733,-6.009,0.145,0.0152,4.31e-05,0.107,0.833,127.056,2.0,237120,1
The Black Eyed Peas,Boom Boom Pow,7xRNsqOQOgWbHV1nbXnfXN,0.867,0.857,-5.892,0.0663,0.13,0.00171,0.13,0.402,130.048,9.0,251440,1
Jason Aldean,Big Green Tractor,4KAzYqfcijCSZa2P3etHoM,0.623,0.59,-5.014,0.028,0.646,0.0,0.295,0.579,137.071,4.0,204200,1
Adam Lambert,Time For Miracles,4Czm9ZRnUzQJZn9y5QYwxf,0.26,0.7,-3.58,0.0312,0.00532,0.0,0.357,0.202,147.872,2.0,282813,1
The Fray,Never Say Never,57uX2vR9j9DNiANDYfXw1i,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,8.0,256613,1
T-Pain,Take Your Shirt Off,6BKtGdvO4IooVZdbF8bDyP,0.775,0.865,-1.677,0.275,0.0113,0.0,0.287,0.424,189.949,2.0,228893,1
Glee Cast,Bust A Move,6kYcZUgNZGf9q6V3qfhoDX,0.923,0.925,-4.966,0.093,0.1,8.09e-05,0.123,0.708,118.994,9.0,264333,1
Mariah Carey,I Want To Know What Love Is,39hkE5vwH6RzPlWAxlT7lr,0.591,0.42,-6.399,0.0334,0.122,1.18e-06,0.168,0.318,79.957,6.0,207133,1
Drake,Best I Ever Had,1GxHeBvQ9935Dd3cSfsfBa,0.431,0.894,-2.673,0.33,0.0951,0.0,0.188,0.604,162.193,0.0,258760,1
Daughtry,No Surprise,6q4XLE5WeOBWftoc9gTl2P,0.508,0.823,-3.711,0.031,0.00741,0.0,0.104,0.152,95.98,3.0,270640,1
Glee Cast,Keep Holding On,36EjGAZQMh8QFx7gdESSgr,0.311,0.637,-6.303,0.0347,0.175,0.0,0.483,0.102,160.745,7.0,244333,1
Glee Cast,No Air,31gAxJAKHU8meGl9HqpdGY,0.472,0.764,-7.249,0.0578,0.139,0.0,0.152,0.489,160.08,11.0,262667,1
Justin Moore,Small Town USA,5pyB5WEAEwqwl18UaBLeBl,0.593,0.601,-5.996,0.029,0.122,5.69e-06,0.181,0.531,131.929,6.0,218853,1
Wonder Girls,Nobody,0TBNg82Zqi0k1VslEe2ooq,0.901,0.74,-5.108,0.0751,0.161,1.35e-06,0.155,0.946,130.971,11.0,214773,1
Five For Fighting,Chances,1MzlQlMCHU4zSyHjVGbMln,0.401,0.802,-5.646,0.0291,0.0236,0.0,0.224,0.326,163.987,10.0,215200,1
Glee Cast,Halo / Walking On Sunshine,04gTvkivzArTTMG6ykrwep,0.242,0.91,-5.19,0.113,0.0679,3.38e-06,0.137,0.253,193.886,9.0,125013,1
Kings Of Leon,Notion,40e9kU9Wd4vbedqSA7Io4n,0.433,0.887,-5.111,0.047,0.00597,2.87e-05,0.119,0.426,142.968,4.0,180840,1
Jordin Sparks,Battlefield,1Nme6K1PYAh7p7uygyuRdf,0.613,0.634,-3.472,0.0339,0.0178,0.0,0.0719,0.37,144.953,2.0,241348,1
P!nk,Please Don't Leave Me,2gnZad0pb6QtUqMLTj2AjI,0.589,0.845,-4.497,0.0378,0.00883,0.0,0.326,0.746,138.026,6.0,231560,1
Dorrough,Ice Cream Paint Job,3lwMGZ9M5Gq4usaZZLV4NK,0.849,0.59,-8.367,0.428,0.000545,0.0,0.343,0.656,180.026,0.0,237320,1
Eric Church,Love Your Love The Most,6HLciiLMPssno4lT4gbObT,0.333,0.524,-6.788,0.0301,0.194,0.0,0.124,0.438,73.393,10.0,170387,1
Darryl Worley,Sounds Like Life To Me,4eVikDUCG2zumfejHQxGbe,0.532,0.596,-6.512,0.0282,0.0224,0.0,0.134,0.418,85.944,2.0,223040,1
Pearl Jam,The Fixer,4J9qfNgyYFAkUK8oIOohN1,0.515,0.934,-5.079,0.0371,7.94e-05,0.0047,0.327,0.894,152.24,0.0,177560,1
Alice In Chains,Check My Brain,2O2ii9OPZYh1NBXo9FtE0Y,0.44,0.844,-3.315,0.0461,3.28e-06,0.0514,0.723,0.304,113.989,10.0,237907,1
Katy Perry,Waking Up In Vegas,6fvxos1qSHrIgOkKw4dhWS,0.524,0.878,-3.108,0.0346,0.0012,0.0,0.098,0.59,130.989,0.0,199187,1
Maxwell,Pretty Wings,22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,-10.496,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,9.0,310520,1
Rob Thomas,Her Diamonds,3LtwmK1OfN0dGs9jf3qSjn,0.555,0.924,-4.93,0.0604,0.0159,0.0,0.075,0.865,87.606,7.0,280000,1
Linkin Park,New Divide,6Wx88Mv6b9ofjKMKkdwOJd,0.493,0.808,-3.365,0.0362,0.000235,0.0,0.0983,0.38,117.971,0.0,268613,1
Paramore,Careful,63L9AjBDN3SOMbJlBkFqiZ,0.417,0.945,-3.703,0.0805,0.00019,8.63e-05,0.2,0.607,164.997,8.0,230440,1
George Strait,Living For The Night,1BWBhzWgIL1eyNU02FfmVX,0.428,0.44,-6.48,0.0241,0.63,0.000862,0.116,0.265,78.463,1.0,221773,1
Randy Houser,Boots On,7K4VxvIXXbDbaVn6ARbch1,0.713,0.887,-4.564,0.0322,0.0387,1.79e-05,0.273,0.88,112.016,8.0,170813,1
Sean Kingston,Fire Burning,2oENJa1T33GJ0w8dC167G4,0.839,0.804,-2.513,0.0329,0.0192,0.0,0.331,0.888,122.973,1.0,239987,1
Jason Mraz,I'm Yours,5smPViFYtztTo7ww9gJXpD,0.549,0.107,-16.147,0.0844,0.957,0.0,0.111,0.307,74.63,0.0,219053,1
Glee Cast,Taking Chances,6MlUbhFJTiKLGmm0b1q1cr,0.261,0.501,-7.805,0.0407,0.0899,0.0,0.154,0.363,174.728,7.0,236507,1
Darius Rucker,Alright,5JlH51YDYsGj2dyEJKKjcN,0.601,0.806,-4.579,0.0345,0.0527,0.0,0.185,0.711,89.87,7.0,231920,1
Beyonce,Ego,6GcuA4J9ruyClBizBd4m5E,0.623,0.389,-7.816,0.241,0.155,0.0,0.163,0.489,79.454,1.0,236360,1
The All-American Rejects,I Wanna,1aWYAQICESeHj2Xauv1Zfd,0.415,0.913,-5.361,0.0482,0.000543,3.02e-05,0.284,0.427,164.289,7.0,208600,1
Rascal Flatts,Summer Nights,27rSEMh30XdxOgQX7AKSaM,0.541,0.895,-4.884,0.0367,0.0163,0.0,0.571,0.657,102.078,2.0,242027,1
Young Money,Every Girl,6klZDCEsQzMELAPyovvpUw,0.632,0.73,-5.895,0.245,0.00316,0.0,0.397,0.762,76.067,0.0,315320,1
Whitney Houston,I Look To You,1rAESNsSXvXpJh9hCjgHVX,0.55,0.373,-6.31,0.0286,0.717,0.0,0.096,0.101,101.84,4.0,265613,1
David Cook,Come Back To Me,55r33uTqnLglVMHb1qeWOd,0.476,0.895,-4.857,0.0299,0.0101,1.02e-06,0.127,0.632,108.087,4.0,248000,1
Mat Kearney,Closer To Love,09b5vch8cDyMN8vYA2lEwk,0.641,0.601,-8.51,0.0337,0.508,9.33e-06,0.121,0.553,104.984,0.0,217560,1
Lady Gaga,LoveGame,5c0Wgs68kjgViFCVDGLB2I,0.894,0.677,-5.618,0.0548,0.00562,2.63e-06,0.31,0.857,105.029,0.0,216333,1
Miley Cyrus,The Climb,0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,-6.611,0.0336,0.0834,0.0,0.104,0.329,161.074,4.0,236067,1
Glee Cast,Take A Bow,4xwqKpCkR8ZhCvexcyfUs5,0.621,0.528,-7.887,0.0573,0.41,0.0,0.115,0.552,81.978,6.0,216667,1
Billy Currington,People Are Crazy,5JnLiuMgRAWoHYOhatFP3s,0.651,0.699,-5.006,0.0265,0.213,0.000265,0.12,0.36,141.938,5.0,231360,1
Jack Ingram,Barefoot And Crazy,743UzZj0Yzh9IYJEzH2f5H,0.582,0.908,-5.641,0.0481,0.000406,0.0012,0.371,0.577,116.986,7.0,210493,1
Parachute,She Is Love,2Dz5WpEWA0vhnMmEPYiZ2y,0.629,0.174,-9.697,0.141,0.616,0.0,0.118,0.305,134.297,6.0,146067,1
Three 6 Mafia Featuring Kalenna,Shake My,4qmUWu3rhuIR0Ox8hAjEIa,0.84,0.628,-6.133,0.0508,0.0432,0.0,0.0868,0.496,122.016,8.0,199133,1
Sugarland,Joey,504M3WFELlSIxDi3cf1RTL,0.536,0.69,-4.841,0.0402,0.00132,0.000682,0.121,0.306,121.957,7.0,242120,1
Shinedown,Second Chance,0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,-4.501,0.0333,0.00107,0.0,0.106,0.182,100.011,0.0,222067,1
Gloriana,Wild At Heart,0As5NstLxpNgAowtusWsnb,0.583,0.859,-4.009,0.0389,0.0183,0.0,0.0928,0.772,97.998,7.0,223573,1
Trey Songz,I Need A Girl,5cU50IAoAFF7qFWOtdbEjr,0.602,0.785,-6.129,0.0578,0.245,0.0,0.19,0.565,84.038,7.0,214480,1
Whitney Houston,Million Dollar Bill,78Liq9m8u6xjuamJIeznTd,0.714,0.747,-4.134,0.111,0.054,0.0,0.0845,0.765,119.899,0.0,204267,1
Theory Of A Deadman,Not Meant To Be,5xyACR2lzIyzFepF4qlAas,0.415,0.781,-6.947,0.0357,0.00401,0.0,0.126,0.261,142.966,1.0,215400,1
Sean Paul,So Fine,3qdVKNSeUOiBoFDPv75LrN,0.875,0.843,-3.292,0.246,0.0299,0.0,0.0552,0.586,136.974,0.0,211480,1
Creed,Overcome,25TQBBKOrtTfnH6QBM9He1,0.328,0.926,-3.187,0.0756,0.00123,0.0,0.127,0.392,194.877,9.0,226827,1
Selena Gomez,Magic,10xcIQQEJSEIOgG1HvS3t9,0.6,0.916,-3.071,0.0374,0.00504,0.0,0.27,0.442,104.091,0.0,169640,1
Kenny Chesney,Out Last Night,4QoZGQ8woaho94v629kVl1,0.64,0.822,-4.954,0.041,0.42,0.000435,0.144,0.395,141.054,9.0,199773,1
Britney Spears,Radar,29Srmzqyig5Tg5EitFXsb8,0.642,0.722,-4.845,0.167,0.293,0.0,0.337,0.513,127.959,0.0,229213,1
Skillet,Awake And Alive,0nkzd3yNniB767zSDDdLZ3,0.434,0.939,-2.983,0.0593,0.0425,0.0,0.491,0.569,159.932,0.0,209493,1
Jeremih,Birthday Sex,4NpDZPwSXmL0cCTaJuVrCw,0.677,0.523,-5.603,0.0439,0.295,0.0,0.151,0.446,60.02,0.0,226507,1
Beyonce,Halo,4JehYebiI9JE8sR8MisGVb,0.508,0.72,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,0.0,261640,1
Jessie James,Wanted,6yrU8Dn9x8KcAftMIODkyP,0.665,0.779,-2.671,0.0367,0.00431,2.33e-05,0.617,0.9,109.986,0.0,184547,1
Kellie Pickler,Best Days Of Your Life,16jvUOIQ2P54P0bNN4rAdv,0.649,0.862,-5.12,0.0568,0.0235,0.0,0.0737,0.538,127.939,9.0,226800,1
Demi Lovato,Here We Go Again,33RJ3P6wc0B0FIyDalhNTv,0.585,0.927,-5.253,0.04,0.00432,0.0,0.178,0.672,142.043,5.0,226253,1
Shinedown,Sound Of Madness,0W9Xvd4Qx1aZPxEi94vgRY,0.328,0.939,-1.654,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,0.0,233987,1
Nickelback,If Today Was Your Last Day,4QJLKU75Rg4558f4LbDBRi,0.485,0.911,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,3.0,249067,1
Taylor Swift,Love Story,1vrd6UOGamcKNGnSHJQlSt,0.618,0.741,-3.95,0.031,0.17,0.0,0.0822,0.296,118.984,2.0,235267,1
Dierks Bentley,Sideways,19DnL1HnJiijuEfaiS0Eus,0.624,0.915,-2.627,0.0364,0.141,0.0,0.386,0.815,108.046,0.0,184160,1
Kelly Clarkson,I Do Not Hook Up,2I5CPUnMIKjEXeg61OI9uV,0.502,0.938,-3.114,0.13,0.00098,0.0,0.318,0.35,144.077,9.0,200347,1
Matt And Kim,Daylight,57i3M29DWoo7RDk0Tf0LZG,0.57,0.798,-4.92,0.0323,0.102,0.000128,0.178,0.671,103.303,9.0,171333,1
Carolina Liar,Show Me What I'm Looking For,2h8iXIwEdEnQywhFC4q5e5,0.449,0.864,-1.159,0.0378,0.0133,1.31e-06,0.0984,0.355,105.121,0.0,240467,1
Lady Antebellum,I Run To You,2YVCkTYJpv5jelYrHYoEG8,0.656,0.786,-4.451,0.034,0.163,5.99e-05,0.124,0.378,113.963,3.0,256013,1
Madonna,Celebration,5HktkLHDbjA6LTyRTBEzHy,0.637,0.891,-4.139,0.0345,0.0742,0.000622,0.0686,0.933,126.002,0.0,215133,1
Kristinia DeBarge,Goodbye,5myYDbAurm1CW038qd4gL2,0.777,0.82,-3.211,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,0.0,208133,1
Hannah Montana,He Could Be The One,07HPV6hzecJmMJwsIX8YVU,0.602,0.894,-3.975,0.032,0.00154,0.0,0.433,0.643,125.988,4.0,180800,1
JAY-Z,D.O.A. (Death Of Auto-Tune),5kMsjfhYMZ1L9Btuu0AIRx,0.569,0.869,-5.432,0.217,0.0342,0.0,0.0718,0.492,86.62,0.0,256387,1
Brad Paisley,Then,3XKbdb9GB6u3hsnUklQTav,0.493,0.643,-5.19,0.0299,0.512,2.42e-05,0.209,0.3,144.717,0.0,321640,1
Michelle Branch,Sooner Or Later,1r8kvW5Sax4ZsXfRkwM27z,0.685,0.759,-3.114,0.0288,0.13,0.0,0.12,0.757,116.201,7.0,187107,1
Martina McBride,I Just Call You Mine,0Vx5HrgZHaXz03iu6eQP4g,0.419,0.637,-5.552,0.0328,0.0409,0.0,0.13,0.212,148.134,6.0,260387,1
Flo Rida,Right Round,3GpbwCm3YxiWDvy29Uo3vP,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,7.0,204640,1
Zac Brown Band,Whatever It Is,4o8STNAL91xc7EvuvqSKk1,0.686,0.576,-6.632,0.0284,0.443,1.7e-05,0.212,0.72,83.971,1.0,208213,1
Keith Urban,Kiss A Girl,4DyKZmONpoggnn3piyjad2,0.653,0.786,-5.418,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,2.0,226733,1
Reba,Strange,3lZ2BjqnF3MhSIqRnEnahr,0.457,0.754,-4.022,0.0494,0.237,0.0,0.159,0.391,173.978,11.0,180147,1
Green Day,Know Your Enemy,5qtwzv99vOr5UTwnTixn7j,0.56,0.958,-3.245,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,11.0,190987,1
Demi Lovato,Catch Me,7eM88DF4yL4hpNnB6oJLnD,0.289,0.292,-11.991,0.048,0.491,0.0,0.255,0.491,185.425,4.0,190000,1
Kid Cudi,Day 'N' Nite,5FEXPoPnzueFJQCPRIrC3c,0.871,0.44,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996,0.0,221267,1
The All-American Rejects,Gives You Hell,6ihL9TjfRjadfEePzXXyVF,0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,4.0,213107,1
Jason Mraz,If It Kills Me,5wfiaGgyuQcW2hvDy2NB5J,0.632,0.429,-6.784,0.0381,0.0448,0.0,0.132,0.521,143.795,0.0,273653,1
Sugarland,It Happens,1I66zFfRohnb8kwJV3vrV4,0.641,0.724,-3.843,0.0483,0.00631,7.08e-05,0.0724,0.748,89.971,8.0,181253,1
Pleasure P,Boyfriend #2,3taIcgVjePRzkdz0ZmJbOi,0.648,0.767,-5.052,0.0608,0.0219,0.0,0.19,0.796,141.906,8.0,207400,1
Daughtry,You Don't Belong,1yWOt2g4f5FfRC1YBbzxBO,0.42,0.872,-3.712,0.0406,0.0162,0.0,0.0919,0.312,166.119,0.0,239973,1
F.L.Y. (Fast Life Yungstaz),Swag Surfin',5ItzU5pBrFmRUudfr5RkJP,0.731,0.927,-5.663,0.0408,0.015,0.0,0.103,0.669,143.987,0.0,249920,1
Paramore,Ignorance,47No93LxERvV6MtOAmQzHS,0.522,0.964,-2.645,0.095,0.00109,0.000389,0.0387,0.51,170.944,0.0,218627,1
Hannah Montana,Ice Cream Freeze (Let's Chill),3FRuUuqmFDk3BYHaDzAjTI,0.715,0.978,-3.555,0.0747,0.048,0.000135,0.098,0.789,106.009,0.0,187400,1
Selena Gomez & Demi Lovato,One And The Same,1QkJBQnCv81ef7gyWMDL3Q,0.497,0.973,-3.179,0.0688,0.00072,1.08e-05,0.208,0.711,157.959,9.0,180960,1
Toby Keith,Lost You Anyway,2cNCswP33qCFzPQYTegmtX,0.402,0.675,-5.761,0.0329,0.0278,0.00552,0.0811,0.321,150.11,0.0,218493,1
Jonas Brothers,Paranoid,6mDpUEYNqfdDQ0OWfjLIhX,0.635,0.848,-4.482,0.041,0.00121,0.0,0.129,0.757,120.993,10.0,218267,1
Seether,Careless Whisper,46eHxWRKmtYhUHPDRgclt6,0.469,0.943,-4.196,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,2.0,296973,1
Rodney Atkins,It's America,6QbcLktLNe7eYqh8TjZeCd,0.595,0.715,-13.863,0.0384,0.0374,0.0,0.374,0.722,134.498,4.0,213787,1
Montgomery Gentry,One In Every Crowd,6HAsk04nz2TaEbK8lncN3w,0.643,0.86,-4.447,0.0495,0.00423,0.0,0.286,0.674,111.148,11.0,211107,1
Britney Spears,If U Seek Amy,2hdy9Wt9qp7M7d0U3ossu2,0.717,0.587,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,0.0,216520,1
The Veronicas,Take Me On The Floor,7MFvqBJ3ozTwDrf5VfoW8U,0.61,0.9,-2.304,0.0453,0.00345,7.86e-06,0.272,0.621,139.969,0.0,210480,1
Dave Matthews Band,Funny The Way It Is,4ZOoV2Ofzm5gnM3rVl9q7d,0.587,0.943,-3.277,0.0346,0.157,0.0,0.248,0.747,103.013,0.0,266627,1
Gorilla Zoe,Echo,7ytLGF9Ua5g5MylbwtxzZC,0.809,0.744,-5.892,0.0434,0.0809,0.0,0.21,0.572,107.99,0.0,237893,1
All Time Low,Damned If I Do Ya (Damned If I Don't),7LcNhnWCI9w9ivknoSqtvK,0.554,0.902,-4.018,0.0569,0.00635,0.0,0.328,0.657,126.022,4.0,187000,1
Jonas Brothers,Fly With Me,1uCnwV9ABsYkNJmrpQOR1H,0.48,0.926,-3.464,0.0577,0.00571,0.0,0.119,0.522,149.963,0.0,234147,1
Eminem,We Made You,4UMTp91LHhvW33ol9ZQH0Q,0.924,0.853,-1.203,0.0792,0.107,1.45e-06,0.129,0.67,114.003,2.0,269613,1
Jesse McCartney Featuring Ludacris,How Do You Sleep?,3jkdQNkDTxxXtjSO4l0o1H,0.747,0.878,-3.533,0.0282,0.343,0.0,0.0872,0.557,106.004,8.0,208333,1
Madcon,Beggin',5SlHTXLWa0nvh8VtGgKlJB,0.731,0.718,-7.51,0.0672,0.0226,0.0,0.0518,0.428,129.053,0.0,216520,1
Jason Michael Carroll,Where I'm From,0VeI4Zyirc6yuJ4P7fudjE,0.532,0.815,-5.834,0.0392,0.0301,0.0,0.0721,0.546,149.728,8.0,276480,1
Mitchel Musso,Hey,7zKObGlclVsHMwOG0Q3wYO,0.395,0.774,-3.169,0.0408,0.00843,0.0,0.0836,0.736,183.983,1.0,181227,1
Musiq Soulchild,sobeautiful,2PN3gbuBn5WBEwrEJH3xiu,0.689,0.562,-7.048,0.0637,0.0656,0.0,0.0885,0.21,133.987,0.0,291133,1
Kris Allen,No Boundaries,4K5LLD1QqDCYfCfe7MjAsG,0.449,0.789,-3.114,0.0351,0.00357,0.0,0.0816,0.251,141.922,3.0,210093,1
Kris Allen,Heartless,4gwDrsXJPXfCAYFbpUjeCW,0.577,0.747,-4.675,0.052,0.133,0.0,0.141,0.502,94.954,0.0,222333,1
Asher Roth,I Love College,1akgiRM3mN2nxu2AX6ACCW,0.713,0.826,-4.075,0.243,0.0897,0.0,0.421,0.664,86.444,8.0,241933,1
Miley Cyrus,Hoedown Throwdown,6ntkwU1MhehTKgx4BWxX3f,0.738,0.804,-6.018,0.0608,0.197,0.0,0.297,0.791,109.045,0.0,181013,1
Adam Lambert,Mad World,4n8Syhm2XQOvenU8SnVAhZ,0.533,0.83,-5.416,0.038,0.379,0.0,0.953,0.156,114.126,7.0,174373,1
Kanye West,Heartless,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,0.0,211000,1
David Cook,Permanent,7bppBAD4NHqVqzXkrkZVxY,0.577,0.336,-7.263,0.0303,0.804,0.0,0.103,0.154,95.927,5.0,176520,1
Eli Young Band,Always The Love Songs,3RFwzA2lXqIzoXHVbeLH1d,0.474,0.766,-3.419,0.0291,0.291,1.38e-05,0.685,0.402,149.988,4.0,221800,1
Adam Lambert,No Boundaries,5gDe25hSVQ69TNmq0PQFag,0.516,0.863,-2.957,0.0358,0.014,0.0,0.0923,0.268,141.963,6.0,227800,1
